chr1	x1	x2	chr2	y1	y2	color	f1	f2	f3	f4	f5
10	120300000	120735000	10	120300000	120735000	255,255,0	1.1148	0.068339	0.072595	0.6825	0.61687
10	64595000	64855000	10	64595000	64855000	255,255,0	0.90678	0.043224	0.096897	0.50148	0.70858
10	6910000	7175000	10	6910000	7175000	255,255,0	0.89222	0.077002	0.062952	0.5812	0.69373
10	111635000	112050000	10	111635000	112050000	255,255,0	1.4534	0.061289	0.077739	0.94483	0.66725
10	35370000	35870000	10	35370000	35870000	255,255,0	1.3303	0.066663	0.070093	0.68037	0.88804
10	81900000	81995000	10	81900000	81995000	255,255,0	1.193	0.047876	0.088673	0.74444	0.67778
10	21780000	22265000	10	21780000	22265000	255,255,0	1.4551	0.065848	0.07027	0.8176	0.85544
10	103900000	104255000	10	103900000	104255000	255,255,0	1.3121	0.061346	0.073312	0.90079	0.50079
10	120795000	121305000	10	120795000	121305000	255,255,0	1.5041	0.065596	0.067628	0.85198	0.77509
10	75275000	75405000	10	75275000	75405000	255,255,0	1.1777	0.033704	0.09819	0.84024	0.74556
10	61020000	61345000	10	61020000	61345000	255,255,0	0.85587	0.061956	0.069058	0.55966	0.62973
10	108555000	108760000	10	108555000	108760000	255,255,0	1.3307	0.068451	0.062516	0.83571	0.85952
10	102920000	103335000	10	102920000	103335000	255,255,0	1.3987	0.070854	0.059516	0.75552	0.85192
10	27675000	27975000	10	27675000	27975000	255,255,0	0.81576	0.073133	0.056437	0.59889	0.53222
10	101585000	101945000	10	101585000	101945000	255,255,0	1.4287	0.063958	0.064918	0.87269	0.73071
10	109150000	109575000	10	109150000	109575000	255,255,0	1.0944	0.077697	0.051008	0.7835	0.59496
10	61375000	61840000	10	61375000	61840000	255,255,0	1.1455	0.067938	0.06064	0.77937	0.67761
10	43615000	43975000	10	43615000	43975000	255,255,0	0.85633	0.047817	0.08028	0.57485	0.69367
10	64925000	65500000	10	64925000	65500000	255,255,0	1.8721	0.049067	0.078292	0.97126	0.94949
10	24890000	25375000	10	24890000	25375000	255,255,0	1.8672	0.055002	0.071962	0.95451	0.93495
10	103580000	103875000	10	103580000	103875000	255,255,0	1.8057	0.053721	0.073173	0.92299	0.88391
10	101140000	101380000	10	101140000	101380000	255,255,0	1.2733	0.069117	0.057588	0.82812	0.67188
10	96035000	96310000	10	96035000	96310000	255,255,0	1.2084	0.055349	0.071037	0.71561	0.78439
10	15465000	15800000	10	15465000	15800000	255,255,0	1.0794	0.053338	0.07304	0.65152	0.74242
10	92640000	93035000	10	92640000	93035000	255,255,0	1.8625	0.057397	0.068896	0.95833	0.91987
10	75575000	75875000	10	75575000	75875000	255,255,0	1.3402	0.069418	0.056126	0.83444	0.86556
10	97440000	97625000	10	97440000	97625000	255,255,0	1.7656	0.068832	0.055208	0.89766	0.89766
10	135250000	135335000	10	135250000	135335000	255,255,0	0.90067	0.054688	0.069317	0.56944	0.59722
10	126200000	126515000	10	126200000	126515000	255,255,0	1.6058	0.06588	0.057802	0.9244	0.77923
10	125340000	125730000	10	125340000	125730000	255,255,0	1.86	0.045347	0.078085	0.92571	0.94412
10	13640000	14230000	10	13640000	14230000	255,255,0	0.9624	0.062106	0.061051	0.69693	0.57857
10	35405000	35510000	10	35405000	35510000	255,255,0	1.3707	0.068919	0.052741	0.75455	0.80909
10	109605000	109970000	10	109605000	109970000	255,255,0	1.0673	0.047549	0.073996	0.69595	0.75
10	33075000	33310000	10	33075000	33310000	255,255,0	1.0006	0.068308	0.052336	0.60688	0.73007
10	63640000	64025000	10	63640000	64025000	255,255,0	1.5315	0.066617	0.053181	0.85781	0.87631
10	54380000	54555000	10	54380000	54555000	255,255,0	0.98427	0.058792	0.060943	0.68301	0.76144
10	13165000	13630000	10	13165000	13630000	255,255,0	0.98303	0.062825	0.056647	0.67484	0.63599
10	18600000	18795000	10	18600000	18795000	255,255,0	0.99069	0.028967	0.090109	0.71842	0.65
10	61855000	62205000	10	61855000	62205000	255,255,0	0.92543	0.060884	0.057886	0.58939	0.66449
10	91545000	91930000	10	91545000	91930000	255,255,0	1.1291	0.053704	0.064756	0.87112	0.54453
10	43875000	43960000	10	43875000	43960000	255,255,0	1.0284	0.039473	0.078096	0.68056	0.70833
10	1445000	1785000	10	1445000	1785000	255,255,0	1.1418	0.067225	0.049695	0.75952	0.69291
10	16870000	17315000	10	16870000	17315000	255,255,0	1.6219	0.048298	0.066109	0.96616	0.81566
10	85890000	85980000	10	85890000	85980000	255,255,0	1.2131	0.049673	0.063055	0.74074	0.69136
10	103895000	104400000	10	103895000	104400000	255,255,0	1.6276	0.05868	0.053126	0.89294	0.84196
10	96935000	97135000	10	96935000	97135000	255,255,0	1.3827	0.069788	0.040631	0.7975	0.8425
10	121420000	121650000	10	121420000	121650000	255,255,0	1.5917	0.046804	0.062921	0.82042	0.87335
10	30280000	30570000	10	30280000	30570000	255,255,0	1.1878	0.038608	0.070888	0.72868	0.77089
10	106030000	106125000	10	106030000	106125000	255,255,0	1.2868	0.051991	0.057237	0.74444	0.76667
10	97760000	98110000	10	97760000	98110000	255,255,0	1.4565	0.056996	0.051612	0.8098	0.86531
10	45510000	45710000	10	45510000	45710000	255,255,0	0.76171	0.055375	0.053184	0.5825	0.6925
10	74120000	74660000	10	74120000	74660000	255,255,0	1.6002	0.042604	0.065622	0.96206	0.76758
10	135075000	135230000	10	135075000	135230000	255,255,0	1.2194	0.051614	0.055231	0.7375	0.66667
10	73655000	74115000	10	73655000	74115000	255,255,0	1.321	0.0455	0.06086	0.57609	0.92391
10	27015000	27155000	10	27015000	27155000	255,255,0	1.632	0.050643	0.055263	0.87245	0.88265
10	124880000	125325000	10	124880000	125325000	255,255,0	1.8422	0.07195	0.033739	0.85707	0.97222
10	50185000	50590000	10	50185000	50590000	255,255,0	0.80041	0.040422	0.064891	0.5	0.6372
10	60710000	60990000	10	60710000	60990000	255,255,0	1.767	0.045722	0.059101	0.96046	0.89668
10	86110000	86300000	10	86110000	86300000	255,255,0	1.2889	0.058613	0.04615	0.62604	0.91967
10	54710000	54965000	10	54710000	54965000	255,255,0	1.249	0.058275	0.046467	0.88769	0.72154
10	67460000	67715000	10	67460000	67715000	255,255,0	1.045	0.046944	0.057558	0.58308	0.76769
10	97160000	97375000	10	97160000	97375000	255,255,0	1.2842	0.036062	0.068311	0.66883	0.85498
10	865000	1120000	10	865000	1120000	255,255,0	1.603	0.0414	0.062605	0.86923	0.90923
10	82135000	82370000	10	82135000	82370000	255,255,0	1.0635	0.060584	0.042783	0.76268	0.62138
10	20100000	20405000	10	20100000	20405000	255,255,0	1.2293	0.053083	0.050072	0.93226	0.53441
10	24490000	24825000	10	24490000	24825000	255,255,0	1.2896	0.043687	0.058888	0.73047	0.83131
10	97975000	98080000	10	97975000	98080000	255,255,0	1.2488	0.038352	0.063939	0.78045	0.705
10	88145000	88370000	10	88145000	88370000	255,255,0	1.5804	0.046418	0.055425	0.93478	0.78854
10	14575000	14880000	10	14575000	14880000	255,255,0	1.5544	0.059627	0.041848	0.93226	0.82654
10	11550000	11800000	10	11550000	11800000	255,255,0	1.8679	0.047458	0.05369	0.9568	0.9344
10	113890000	114075000	10	113890000	114075000	255,255,0	0.90991	0.069768	0.031072	0.71053	0.54094
10	59920000	60170000	10	59920000	60170000	255,255,0	1.4101	0.05259	0.047919	0.8544	0.7872
10	116595000	116890000	10	116595000	116890000	255,255,0	1.1221	0.046206	0.054049	0.64713	0.75517
10	112490000	112795000	10	112490000	112795000	255,255,0	1.3494	0.052092	0.048013	0.77097	0.86989
10	70745000	70870000	10	70745000	70870000	255,255,0	1.4161	0.06163	0.03784	0.82692	0.78846
10	98345000	98790000	10	98345000	98790000	255,255,0	1.2064	0.055452	0.043986	0.77323	0.71869
10	116220000	116565000	10	116220000	116565000	255,255,0	0.94997	0.049455	0.04933	0.5	0.72353
10	62210000	62435000	10	62210000	62435000	255,255,0	0.69801	0.039642	0.058255	0.5	0.50791
10	73980000	74110000	10	73980000	74110000	255,255,0	1.4759	0.020051	0.077686	0.73373	0.87574
10	99530000	99870000	10	99530000	99870000	255,255,0	1.0613	0.04278	0.053915	0.71025	0.63193
10	112065000	112325000	10	112065000	112325000	255,255,0	1.896	0.036181	0.06051	0.96598	0.93343
10	12280000	12755000	10	12280000	12755000	255,255,0	1.6093	0.050554	0.045954	0.9242	0.9109
10	23445000	23585000	10	23445000	23585000	255,255,0	0.989	0.057145	0.039348	0.66837	0.63776
10	88450000	88670000	10	88450000	88670000	255,255,0	1.6365	0.045536	0.050583	0.94421	0.90289
10	22295000	22505000	10	22295000	22505000	255,255,0	1.2831	0.052572	0.043061	0.89342	0.64399
10	13695000	13825000	10	13695000	13825000	255,255,0	1.514	0.049296	0.046285	0.85207	0.87574
10	48300000	48665000	10	48300000	48665000	255,255,0	1.9005	0.032072	0.063493	0.97222	0.93468
10	71980000	72135000	10	71980000	72135000	255,255,0	1.5377	0.043481	0.051753	0.8875	0.87917
10	35520000	35865000	10	35520000	35865000	255,255,0	1.2418	0.041747	0.053313	0.56692	0.94376
10	6460000	6730000	10	6460000	6730000	255,255,0	1.2044	0.040039	0.053318	0.84911	0.68999
10	62575000	62735000	10	62575000	62735000	255,255,0	1.051	0.052442	0.039978	0.79297	0.61328
10	22520000	22850000	10	22520000	22850000	255,255,0	0.94581	0.051885	0.040147	0.50138	0.76584
10	103910000	104145000	10	103910000	104145000	255,255,0	1.5525	0.055805	0.036217	0.9221	0.79167
10	95130000	95275000	10	95130000	95275000	255,255,0	1.5013	0.042195	0.049749	0.84088	0.88231
10	89615000	89875000	10	89615000	89875000	255,255,0	1.2572	0.062249	0.029431	0.89201	0.63166
10	77160000	77435000	10	77160000	77435000	255,255,0	1.0995	0.057133	0.034412	0.89815	0.59392
10	69435000	69545000	10	69435000	69545000	255,255,0	1.2144	0.04467	0.046675	0.66116	0.80992
10	81125000	81260000	10	81125000	81260000	255,255,0	1.3376	0.035643	0.055701	0.84066	0.78571
10	85230000	85525000	10	85230000	85525000	255,255,0	0.87448	0.042008	0.049225	0.5069	0.67011
10	118965000	119205000	10	118965000	119205000	255,255,0	1.329	0.051895	0.039302	0.85938	0.75174
10	22605000	22815000	10	22605000	22815000	255,255,0	0.88687	0.049069	0.042076	0.5034	0.68481
10	5480000	5670000	10	5480000	5670000	255,255,0	1.4253	0.043869	0.047095	0.88089	0.85873
10	16470000	16860000	10	16470000	16860000	255,255,0	1.3361	0.043184	0.047656	0.59172	0.96515
10	82200000	82290000	10	82200000	82290000	255,255,0	1.1111	0.042605	0.04817	0.70926	0.68333
10	100220000	100445000	10	100220000	100445000	255,255,0	1.1573	0.035317	0.055389	0.83597	0.59881
10	73055000	73380000	10	73055000	73380000	255,255,0	1.4132	0.044931	0.045637	0.93655	0.70928
10	111635000	111880000	10	111635000	111880000	255,255,0	1.2917	0.055916	0.034159	0.94167	0.59833
10	119270000	119525000	10	119270000	119525000	255,255,0	1.4514	0.05011	0.039896	0.92154	0.77077
10	6135000	6450000	10	6135000	6450000	255,255,0	1.4247	0.049606	0.040257	0.72278	0.94657
10	94835000	95070000	10	94835000	95070000	255,255,0	1.3435	0.041293	0.048559	0.83514	0.83152
10	13165000	13390000	10	13165000	13390000	255,255,0	1.351	0.054361	0.035328	0.83597	0.83202
10	43980000	44155000	10	43980000	44155000	255,255,0	1.2075	0.049835	0.039743	0.76797	0.87255
10	95290000	95655000	10	95290000	95655000	255,255,0	1.0249	0.044551	0.044588	0.66379	0.67039
10	61580000	61855000	10	61580000	61855000	255,255,0	0.80951	0.041154	0.047887	0.50066	0.6484
10	98805000	98985000	10	98805000	98985000	255,255,0	1.5498	0.04618	0.042729	0.91049	0.8858
10	84555000	84730000	10	84555000	84730000	255,255,0	1.3729	0.049051	0.039536	0.85294	0.85948
10	45760000	45955000	10	45760000	45955000	255,255,0	0.76671	0.052887	0.035654	0.74474	0.51842
10	127405000	127545000	10	127405000	127545000	255,255,0	1.2851	0.039523	0.048902	0.84184	0.66837
10	124045000	124210000	10	124045000	124210000	255,255,0	1.5293	0.046239	0.041627	0.86397	0.88235
10	105645000	105995000	10	105645000	105995000	255,255,0	1.3143	0.037734	0.049806	0.69878	0.88653
10	32120000	32330000	10	32120000	32330000	255,255,0	1.5099	0.051843	0.035558	0.9161	0.82993
10	28530000	28695000	10	28530000	28695000	255,255,0	1.2998	0.043531	0.043838	0.78309	0.84191
10	102055000	102215000	10	102055000	102215000	255,255,0	1.0504	0.041635	0.04524	0.80859	0.51172
10	91005000	91175000	10	91005000	91175000	255,255,0	1.7056	0.046848	0.039868	0.91349	0.91349
10	32530000	32665000	10	32530000	32665000	255,255,0	1.4239	0.035741	0.050634	0.85165	0.86264
10	99885000	100190000	10	99885000	100190000	255,255,0	1.0949	0.04581	0.039984	0.73226	0.66559
10	120310000	120515000	10	120310000	120515000	255,255,0	1.063	0.045869	0.03945	0.74048	0.59286
10	131250000	131490000	10	131250000	131490000	255,255,0	1.2111	0.040261	0.04499	0.82118	0.57812
10	72665000	73005000	10	72665000	73005000	255,255,0	1.4525	0.037033	0.047837	0.90227	0.83547
10	23600000	23790000	10	23600000	23790000	255,255,0	1.2174	0.036964	0.04688	0.88643	0.65928
10	21150000	21325000	10	21150000	21325000	255,255,0	1.2623	0.050103	0.033462	0.85948	0.7549
10	76025000	76500000	10	76025000	76500000	255,255,0	1.2205	0.049173	0.034052	0.95434	0.58112
10	3110000	3215000	10	3110000	3215000	255,255,0	1.3986	0.028167	0.054734	0.80909	0.80909
10	34945000	35275000	10	34945000	35275000	255,255,0	1.5268	0.034874	0.047979	0.92011	0.8944
10	43345000	43600000	10	43345000	43600000	255,255,0	0.86732	0.048278	0.033712	0.60154	0.69385
10	92495000	92630000	10	92495000	92630000	255,255,0	1.3364	0.033752	0.048003	0.75275	0.86264
10	26620000	26855000	10	26620000	26855000	255,255,0	1.7197	0.045025	0.036508	0.95833	0.91123
10	38290000	38395000	10	38290000	38395000	255,255,0	1.1606	0.046319	0.035204	0.75455	0.75455
10	2950000	3100000	10	2950000	3100000	255,255,0	1.2783	0.038708	0.042742	0.75556	0.81778
10	22040000	22265000	10	22040000	22265000	255,255,0	1.3915	0.027528	0.053596	0.72925	0.92688
10	45410000	45505000	10	45410000	45505000	255,255,0	0.95578	0.036392	0.044349	0.74444	0.72222
10	103350000	103545000	10	103350000	103545000	255,255,0	1.7494	0.031517	0.048964	0.93947	0.92368
10	116305000	116555000	10	116305000	116555000	255,255,0	0.92048	0.039309	0.04102	0.5344	0.6592
10	98130000	98275000	10	98130000	98275000	255,255,0	1.3433	0.051872	0.028056	0.81429	0.83333
10	76870000	77000000	10	76870000	77000000	255,255,0	1.4106	0.023485	0.056213	0.86391	0.87574
10	111890000	112055000	10	111890000	112055000	255,255,0	1.5351	0.030059	0.049425	0.87132	0.90809
10	134270000	134465000	10	134270000	134465000	255,255,0	1.5628	0.032738	0.046404	0.82368	0.88684
10	105140000	105255000	10	105140000	105255000	255,255,0	1.3158	0.038274	0.040586	0.76979	0.82116
10	79150000	79475000	10	79150000	79475000	255,255,0	0.90584	0.027868	0.050903	0.50284	0.7642
10	12035000	12240000	10	12035000	12240000	255,255,0	1.336	0.039258	0.03939	0.80238	0.86905
10	16620000	16815000	10	16620000	16815000	255,255,0	1.0687	0.018327	0.060207	0.50263	0.87632
10	94355000	94620000	10	94355000	94620000	255,255,0	1.237	0.042735	0.035333	0.76211	0.81909
10	70990000	71165000	10	70990000	71165000	255,255,0	1.6143	0.039929	0.03756	0.92484	0.9183
10	94255000	94350000	10	94255000	94350000	255,255,0	1.0821	0.03803	0.039384	0.7	0.67778
10	59935000	60050000	10	59935000	60050000	255,255,0	1.2674	0.052029	0.024856	0.84091	0.70455
10	61380000	61565000	10	61380000	61565000	255,255,0	1.0869	0.043125	0.033661	0.83918	0.59357
10	72560000	72655000	10	72560000	72655000	255,255,0	1.0621	0.02958	0.047152	0.61111	0.72222
10	5725000	5945000	10	5725000	5945000	255,255,0	1.2209	0.044387	0.032131	0.8657	0.63843
10	31820000	32085000	10	31820000	32085000	255,255,0	1.3629	0.032858	0.043509	0.77066	0.91026
10	93520000	93680000	10	93520000	93680000	255,255,0	1.1147	0.039313	0.036776	0.67578	0.80078
10	28820000	28915000	10	28820000	28915000	255,255,0	1.1747	0.035123	0.040949	0.7	0.76667
10	102315000	102650000	10	102315000	102650000	255,255,0	1.5658	0.041217	0.034849	0.89394	0.90285
10	123500000	123685000	10	123500000	123685000	255,255,0	1.4967	0.03251	0.043337	0.89181	0.80994
10	69615000	69835000	10	69615000	69835000	255,255,0	1.2574	0.054294	0.021417	0.90702	0.67719
10	124625000	124770000	10	124625000	124770000	255,255,0	0.80625	0.041286	0.034309	0.52131	0.5594
10	73865000	74115000	10	73865000	74115000	255,255,0	1.6904	0.034548	0.040984	0.7776	0.9664
10	93840000	94060000	10	93840000	94060000	255,255,0	1.521	0.043314	0.032184	0.94008	0.85744
10	92665000	92765000	10	92665000	92765000	255,255,0	1.1722	0.055264	0.020214	0.79	0.75
10	98385000	98595000	10	98385000	98595000	255,255,0	1.2468	0.050524	0.024853	0.80272	0.73016
10	11145000	11325000	10	11145000	11325000	255,255,0	1.3649	0.033489	0.041541	0.73765	0.91667
10	73075000	73150000	10	73075000	73150000	255,255,0	0.96008	0.049781	0.024861	0.625	0.58929
10	24930000	25015000	10	24930000	25015000	255,255,0	1.1185	0.042008	0.032605	0.70833	0.70833
10	24300000	24480000	10	24300000	24480000	255,255,0	0.78812	0.04438	0.029969	0.52445	0.57072
10	13400000	13620000	10	13400000	13620000	255,255,0	1.3643	0.026486	0.047126	0.84504	0.87397
10	12795000	13140000	10	12795000	13140000	255,255,0	1.229	0.034315	0.03926	0.71681	0.87983
10	31075000	31325000	10	31075000	31325000	255,255,0	0.88606	0.040139	0.033116	0.7232	0.5312
10	102045000	102295000	10	102045000	102295000	255,255,0	1.5345	0.041069	0.031861	0.8544	0.9312
10	72310000	72525000	10	72310000	72525000	255,255,0	1.3288	0.034379	0.038339	0.87229	0.86797
10	14880000	15005000	10	14880000	15005000	255,255,0	1.22	0.029196	0.043168	0.82692	0.75
10	90790000	90975000	10	90790000	90975000	255,255,0	1.566	0.032196	0.038799	0.87427	0.9386
10	105465000	105635000	10	105465000	105635000	255,255,0	1.5471	0.034033	0.036945	0.89965	0.89965
10	91360000	91515000	10	91360000	91515000	255,255,0	1.2185	0.02682	0.043989	0.77083	0.7875
10	17470000	17635000	10	17470000	17635000	255,255,0	1.0984	0.027907	0.042878	0.75368	0.70221
10	14235000	14530000	10	14235000	14530000	255,255,0	1.2357	0.029002	0.041287	0.71839	0.8954
10	31605000	31795000	10	31605000	31795000	255,255,0	1.3592	0.038618	0.030107	0.88643	0.80886
10	6245000	6450000	10	6245000	6450000	255,255,0	1.4752	0.032045	0.036636	0.79762	0.94048
10	11560000	11655000	10	11560000	11655000	255,255,0	1.0276	0.053251	0.015357	0.76667	0.5
10	72190000	72310000	10	72190000	72310000	255,255,0	1.1228	0.039771	0.028359	0.6875	0.77083
10	91715000	91900000	10	91715000	91900000	255,255,0	1.0982	0.029178	0.03895	0.7924	0.69883
10	64370000	64580000	10	64370000	64580000	255,255,0	1.741	0.034669	0.033404	0.94331	0.93424
10	22875000	23010000	10	22875000	23010000	255,255,0	1.3558	0.047431	0.020633	0.87363	0.7967
10	3820000	3945000	10	3820000	3945000	255,255,0	1.3659	0.042119	0.025822	0.85256	0.8141
10	82780000	82945000	10	82780000	82945000	255,255,0	1.1246	0.026473	0.041437	0.6875	0.80515
10	89885000	90165000	10	89885000	90165000	255,255,0	0.85202	0.021207	0.046694	0.50383	0.67219
10	35630000	35825000	10	35630000	35825000	255,255,0	0.98174	0.017306	0.050428	0.51842	0.77632
10	74765000	74930000	10	74765000	74930000	255,255,0	1.0475	0.032571	0.03509	0.69485	0.75368
10	90580000	90765000	10	90580000	90765000	255,255,0	1.0414	0.03072	0.036754	0.83333	0.57602
10	91550000	91705000	10	91550000	91705000	255,255,0	1.0978	0.040834	0.026621	0.82917	0.62083
10	7570000	7730000	10	7570000	7730000	255,255,0	1.292	0.032461	0.034804	0.90234	0.73047
10	15020000	15135000	10	15020000	15135000	255,255,0	1.0575	0.044533	0.022617	0.65909	0.76515
10	13830000	14145000	10	13830000	14145000	255,255,0	1.1457	0.034627	0.032293	0.78125	0.75706
10	122580000	122670000	10	122580000	122670000	255,255,0	0.84032	0.028131	0.038586	0.59259	0.54321
10	69965000	70080000	10	69965000	70080000	255,255,0	1.2467	0.025903	0.040639	0.70455	0.79545
10	129820000	129960000	10	129820000	129960000	255,255,0	1.3134	0.026651	0.039588	0.69898	0.83163
10	99160000	99400000	10	99160000	99400000	255,255,0	1.0107	0.028011	0.037935	0.66493	0.71701
10	21805000	22020000	10	21805000	22020000	255,255,0	1.4366	0.040307	0.025229	0.94156	0.78571
10	63655000	63810000	10	63655000	63810000	255,255,0	1.3749	0.040423	0.025001	0.90417	0.79583
10	62000000	62200000	10	62000000	62200000	255,255,0	1.1588	0.030702	0.034635	0.6975	0.8575
10	135125000	135230000	10	135125000	135230000	255,255,0	1.6891	0.022792	0.042348	0.67273	0.76364
10	91185000	91330000	10	91185000	91330000	255,255,0	1.3442	0.030671	0.033819	0.89048	0.79524
10	104840000	105005000	10	104840000	105005000	255,255,0	1.2656	0.030199	0.033656	0.83456	0.74632
10	12290000	12535000	10	12290000	12535000	255,255,0	1.1123	0.045436	0.017896	0.90167	0.50833
10	104480000	104670000	10	104480000	104670000	255,255,0	0.92489	0.031935	0.031348	0.74238	0.5097
10	54400000	54490000	10	54400000	54490000	255,255,0	0.74059	0.040433	0.022015	0.61728	0.51852
10	90330000	90580000	10	90330000	90580000	255,255,0	1.276	0.030746	0.031675	0.8512	0.8192
10	98395000	98510000	10	98395000	98510000	255,255,0	1.2265	0.039213	0.022957	0.79545	0.7197
10	104255000	104365000	10	104255000	104365000	255,255,0	1.2029	0.028561	0.032876	0.72727	0.77686
10	61860000	61975000	10	61860000	61975000	255,255,0	0.97441	0.03492	0.025908	0.75	0.58333
10	80695000	80965000	10	80695000	80965000	255,255,0	1.1431	0.021342	0.039287	0.62551	0.88615
10	43040000	43140000	10	43040000	43140000	255,255,0	0.92133	0.028381	0.03217	0.61	0.75
10	71170000	71270000	10	71170000	71270000	255,255,0	1.2937	0.034363	0.025794	0.79	0.79
10	65390000	65485000	10	65390000	65485000	255,255,0	1.1723	0.020771	0.039306	0.76667	0.74444
10	134025000	134180000	10	134025000	134180000	255,255,0	1.1294	0.035165	0.024744	0.80417	0.6125
10	76585000	76780000	10	76585000	76780000	255,255,0	1.3835	0.020498	0.039382	0.89737	0.92368
10	63505000	63635000	10	63505000	63635000	255,255,0	1.1549	0.028026	0.031819	0.78107	0.76923
10	34805000	34930000	10	34805000	34930000	255,255,0	1.0796	0.021811	0.037846	0.70047	0.69864
10	112680000	112790000	10	112680000	112790000	255,255,0	1.1726	0.024907	0.03456	0.71074	0.82645
10	11375000	11530000	10	11375000	11530000	255,255,0	1.0454	0.025495	0.033941	0.8125	0.6375
10	79605000	79795000	10	79605000	79795000	255,255,0	1.3221	0.022336	0.036839	0.8144	0.9169
10	63845000	64010000	10	63845000	64010000	255,255,0	1.2627	0.022421	0.036402	0.67279	0.91544
10	60090000	60160000	10	60090000	60160000	255,255,0	0.892	0.015645	0.043026	0.595	0.615
10	5850000	5930000	10	5850000	5930000	255,255,0	0.95502	0.0292	0.029374	0.57812	0.67188
10	21565000	21775000	10	21565000	21775000	255,255,0	1.281	0.024287	0.034117	0.7619	0.89342
10	89625000	89705000	10	89625000	89705000	255,255,0	1.0125	0.037941	0.020372	0.67188	0.64062
10	115440000	115555000	10	115440000	115555000	255,255,0	0.99752	0.039157	0.019104	0.76515	0.55303
10	101380000	101495000	10	101380000	101495000	255,255,0	1.2297	0.030573	0.027575	0.76515	0.81061
10	79155000	79405000	10	79155000	79405000	255,255,0	1.0198	0.018823	0.039216	0.6496	0.8096
10	50615000	50730000	10	50615000	50730000	255,255,0	0.94945	0.02385	0.034185	0.58333	0.81061
10	6465000	6620000	10	6465000	6620000	255,255,0	1.0536	0.038481	0.019411	0.82917	0.55417
10	64035000	64180000	10	64035000	64180000	255,255,0	0.97855	0.033572	0.024281	0.76667	0.57619
10	12300000	12390000	10	12300000	12390000	255,255,0	1.0151	0.040623	0.017093	0.69136	0.66667
10	79400000	79475000	10	79400000	79475000	255,255,0	0.82251	0.028179	0.029503	0.625	0.51786
10	11655000	11775000	10	11655000	11775000	255,255,0	0.8717	0.013084	0.044324	0.51246	0.68554
10	18690000	18775000	10	18690000	18775000	255,255,0	0.89533	0.011635	0.045595	0.68056	0.625
10	116060000	116205000	10	116060000	116205000	255,255,0	1.3353	0.031355	0.025816	0.8619	0.82381
10	90690000	90775000	10	90690000	90775000	255,255,0	0.83715	0.025348	0.031674	0.56944	0.59722
10	120790000	120950000	10	120790000	120950000	255,255,0	1.4041	0.030279	0.026509	0.90234	0.74609
10	112505000	112675000	10	112505000	112675000	255,255,0	1.4696	0.026203	0.030582	0.92734	0.87889
10	49750000	49865000	10	49750000	49865000	255,255,0	1.0449	0.029052	0.027589	0.81061	0.83712
10	125160000	125320000	10	125160000	125320000	255,255,0	1.4177	0.015826	0.040642	0.62615	0.92038
10	118430000	118550000	10	118430000	118550000	255,255,0	0.92887	0.032079	0.024294	0.53472	0.71528
10	75885000	76000000	10	75885000	76000000	255,255,0	1.0788	0.020144	0.036026	0.64394	0.82576
10	103915000	103990000	10	103915000	103990000	255,255,0	0.94962	0.038371	0.017675	0.625	0.58929
10	75640000	75720000	10	75640000	75720000	255,255,0	0.75277	0.025294	0.030384	0.54688	0.51562
10	92910000	93010000	10	92910000	93010000	255,255,0	1.0102	0.012759	0.042104	0.51	0.79
10	99675000	99805000	10	99675000	99805000	255,255,0	0.94782	0.020745	0.03399	0.60355	0.68639
10	90585000	90690000	10	90585000	90690000	255,255,0	1.2016	0.033239	0.021324	0.79091	0.75455
10	26865000	26980000	10	26865000	26980000	255,255,0	0.86685	0.023909	0.030574	0.52273	0.67424
10	94645000	94815000	10	94645000	94815000	255,255,0	0.91871	0.029005	0.025305	0.62284	0.66782
10	64190000	64355000	10	64190000	64355000	255,255,0	1.2487	0.02586	0.027675	0.82721	0.80515
10	97655000	97760000	10	97655000	97760000	255,255,0	0.93954	0.035075	0.018215	0.75455	0.55455
10	104680000	104830000	10	104680000	104830000	255,255,0	1.4575	0.024402	0.028532	0.90333	0.85762
10	99425000	99515000	10	99425000	99515000	255,255,0	0.98579	0.014798	0.038036	0.62917	0.67917
10	24665000	24805000	10	24665000	24805000	255,255,0	1.0732	0.016767	0.035773	0.58673	0.86224
10	93855000	93970000	10	93855000	93970000	255,255,0	0.99883	0.042583	0.0094769	0.79545	0.50758
10	124805000	124890000	10	124805000	124890000	255,255,0	1.0102	0.029493	0.022118	0.625	0.68056
10	7295000	7450000	10	7295000	7450000	255,255,0	1.1912	0.031107	0.020439	0.8125	0.79583
10	23280000	23380000	10	23280000	23380000	255,255,0	0.7863	0.025722	0.025711	0.61	0.51
10	80995000	81110000	10	80995000	81110000	255,255,0	1.121	0.02976	0.021435	0.82576	0.70455
10	134345000	134460000	10	134345000	134460000	255,255,0	1.2317	0.018152	0.032791	0.65909	0.81061
10	61580000	61675000	10	61580000	61675000	255,255,0	0.99101	0.027259	0.023382	0.63333	0.74444
10	15250000	15435000	10	15250000	15435000	255,255,0	0.9187	0.025601	0.024811	0.66959	0.62865
10	76785000	76865000	10	76785000	76865000	255,255,0	0.96079	0.020355	0.030038	0.67188	0.67188
10	77025000	77150000	10	77025000	77150000	255,255,0	0.8048	0.033086	0.017018	0.66026	0.51923
